"event_time"	"EveryDate"	"repeatID"	"Switch"
2019-02-07 16:54:00	2019-02-07	508	1
2019-02-07 16:56:00	2019-02-07	509	1
2019-02-07 16:58:00	2019-02-07	510	1
2019-02-07 17:00:00	2019-02-07	511	1
2019-02-07 17:02:00	2019-02-07	512	1
2019-02-07 17:04:00	2019-02-07	513	1
2019-02-07 17:06:00	2019-02-07	514	1
2019-02-07 17:08:00	2019-02-07	515	1
2019-02-07 17:10:00	2019-02-07	516	1
2019-02-07 17:12:00	2019-02-07	517	1
2019-02-07 17:14:00	2019-02-07	518	1
2019-02-07 17:16:00	2019-02-07	519	1
2019-02-07 17:18:00	2019-02-07	520	1
2019-02-07 17:20:00	2019-02-07	521	1
2019-02-07 17:22:00	2019-02-07	522	1
2019-02-07 17:24:00	2019-02-07	523	1
2019-02-07 17:26:00	2019-02-07	524	1
2019-02-07 17:28:00	2019-02-07	525	1
2019-02-07 17:30:00	2019-02-07	526	1
2019-02-07 17:32:00	2019-02-07	527	1
2019-02-07 17:34:00	2019-02-07	528	1
2019-02-07 17:36:00	2019-02-07	529	1
2019-02-07 17:38:00	2019-02-07	530	1
2019-02-07 17:40:00	2019-02-07	531	1
2019-02-07 17:42:00	2019-02-07	532	1
2019-02-07 17:44:00	2019-02-07	533	1
2019-02-07 17:46:00	2019-02-07	534	1
2019-02-07 17:48:00	2019-02-07	535	1
2019-02-07 17:50:00	2019-02-07	536	1
2019-02-07 17:52:00	2019-02-07	537	1
2019-02-07 17:54:00	2019-02-07	538	1
2019-02-07 17:56:00	2019-02-07	539	1
2019-02-07 17:58:00	2019-02-07	540	1
2019-02-07 18:00:00	2019-02-07	541	0
2019-02-07 18:02:00	2019-02-07	542	0
2019-02-07 18:04:00	2019-02-07	543	0
2019-02-07 18:06:00	2019-02-07	544	0
2019-02-07 18:08:00	2019-02-07	545	0
2019-02-07 18:10:00	2019-02-07	546	0
2019-02-07 18:12:00	2019-02-07	547	0
2019-02-07 18:14:00	2019-02-07	548	0
2019-02-07 18:16:00	2019-02-07	549	0
2019-02-07 18:18:00	2019-02-07	550	0
2019-02-07 18:20:00	2019-02-07	551	0
2019-02-07 18:22:00	2019-02-07	552	0
2019-02-07 18:24:00	2019-02-07	553	0
2019-02-07 18:26:00	2019-02-07	554	0
2019-02-07 18:28:00	2019-02-07	555	0
2019-02-07 18:30:00	2019-02-07	556	0
2019-02-07 18:32:00	2019-02-07	557	0
2019-02-07 18:34:00	2019-02-07	558	0
2019-02-07 18:36:00	2019-02-07	559	0
2019-02-07 18:38:00	2019-02-07	560	0
2019-02-07 18:40:00	2019-02-07	561	0
2019-02-07 18:42:00	2019-02-07	562	0
2019-02-07 18:44:00	2019-02-07	563	0
2019-02-07 18:46:00	2019-02-07	564	0
2019-02-07 18:48:00	2019-02-07	565	0
2019-02-07 18:50:00	2019-02-07	566	0
2019-02-07 18:52:00	2019-02-07	567	0
2019-02-07 18:54:00	2019-02-07	568	0
2019-02-07 18:56:00	2019-02-07	569	0
2019-02-07 18:58:00	2019-02-07	570	0
2019-02-07 19:00:00	2019-02-07	571	0
2019-02-07 19:02:00	2019-02-07	572	0
2019-02-07 19:04:00	2019-02-07	573	0
2019-02-07 19:06:00	2019-02-07	574	0
2019-02-07 19:08:00	2019-02-07	575	0
2019-02-07 19:10:00	2019-02-07	576	0
2019-02-07 19:12:00	2019-02-07	577	0
2019-02-07 19:14:00	2019-02-07	578	0
2019-02-07 19:16:00	2019-02-07	579	0
2019-02-07 19:18:00	2019-02-07	580	0
2019-02-07 19:20:00	2019-02-07	581	0
2019-02-07 19:22:00	2019-02-07	582	0
2019-02-07 19:24:00	2019-02-07	583	0
2019-02-07 19:26:00	2019-02-07	584	0
2019-02-07 19:28:00	2019-02-07	585	0
2019-02-07 19:30:00	2019-02-07	586	0
2019-02-07 19:32:00	2019-02-07	587	0
2019-02-07 19:34:00	2019-02-07	588	0
2019-02-07 19:36:00	2019-02-07	589	0
2019-02-07 19:38:00	2019-02-07	590	0
2019-02-07 19:40:00	2019-02-07	591	0
2019-02-07 19:42:00	2019-02-07	592	0
2019-02-07 19:44:00	2019-02-07	593	0
2019-02-07 19:46:00	2019-02-07	594	0
2019-02-07 19:48:00	2019-02-07	595	0
2019-02-07 19:50:00	2019-02-07	596	0
2019-02-07 19:52:00	2019-02-07	597	0
2019-02-07 19:54:00	2019-02-07	598	0
2019-02-07 19:56:00	2019-02-07	599	0
2019-02-07 19:58:00	2019-02-07	600	0
2019-02-07 20:00:00	2019-02-07	601	0
2019-02-07 20:02:00	2019-02-07	602	0
2019-02-07 20:04:00	2019-02-07	603	0
2019-02-07 20:06:00	2019-02-07	604	0
2019-02-07 20:08:00	2019-02-07	605	0
2019-02-07 20:10:00	2019-02-07	606	0
2019-02-07 20:12:00	2019-02-07	607	0
2019-02-07 20:14:00	2019-02-07	608	0
2019-02-07 20:16:00	2019-02-07	609	0
2019-02-07 20:18:00	2019-02-07	610	0
2019-02-07 20:20:00	2019-02-07	611	0
2019-02-07 20:22:00	2019-02-07	612	0
2019-02-07 20:24:00	2019-02-07	613	0
2019-02-07 20:26:00	2019-02-07	614	0
2019-02-07 20:28:00	2019-02-07	615	0
2019-02-07 20:30:00	2019-02-07	616	0
2019-02-07 20:32:00	2019-02-07	617	0
2019-02-07 20:34:00	2019-02-07	618	0
2019-02-07 20:36:00	2019-02-07	619	0
2019-02-07 20:38:00	2019-02-07	620	0
2019-02-07 20:40:00	2019-02-07	621	0
2019-02-07 20:42:00	2019-02-07	622	0
2019-02-07 20:44:00	2019-02-07	623	0
2019-02-07 20:46:00	2019-02-07	624	0
2019-02-07 20:48:00	2019-02-07	625	0
2019-02-07 20:50:00	2019-02-07	626	0
2019-02-07 20:52:00	2019-02-07	627	0
2019-02-07 20:54:00	2019-02-07	628	0
2019-02-07 20:56:00	2019-02-07	629	0
2019-02-07 20:58:00	2019-02-07	630	0
2019-02-07 21:00:00	2019-02-07	631	0
2019-02-07 21:02:00	2019-02-07	632	0
2019-02-07 21:04:00	2019-02-07	633	0
2019-02-07 21:06:00	2019-02-07	634	0
2019-02-07 21:08:00	2019-02-07	635	0
2019-02-07 21:10:00	2019-02-07	636	0
2019-02-07 21:12:00	2019-02-07	637	0
2019-02-07 21:14:00	2019-02-07	638	0
2019-02-07 21:16:00	2019-02-07	639	0
2019-02-07 21:18:00	2019-02-07	640	0
2019-02-07 21:20:00	2019-02-07	641	0
2019-02-07 21:22:00	2019-02-07	642	0
2019-02-07 21:24:00	2019-02-07	643	0
2019-02-07 21:26:00	2019-02-07	644	0
2019-02-07 21:28:00	2019-02-07	645	0
2019-02-07 21:30:00	2019-02-07	646	0
2019-02-07 21:32:00	2019-02-07	647	0
2019-02-07 21:34:00	2019-02-07	648	0
2019-02-07 21:36:00	2019-02-07	649	0
2019-02-07 21:38:00	2019-02-07	650	0
2019-02-07 21:40:00	2019-02-07	651	0
2019-02-07 21:42:00	2019-02-07	652	0
2019-02-07 21:44:00	2019-02-07	653	0
2019-02-07 21:46:00	2019-02-07	654	0
2019-02-07 21:48:00	2019-02-07	655	0
2019-02-07 21:50:00	2019-02-07	656	0
2019-02-07 21:52:00	2019-02-07	657	0
2019-02-07 21:54:00	2019-02-07	658	0
2019-02-07 21:56:00	2019-02-07	659	0
2019-02-07 21:58:00	2019-02-07	660	0
2019-02-07 22:00:00	2019-02-07	661	0
2019-02-07 22:02:00	2019-02-07	662	0
2019-02-07 22:04:00	2019-02-07	663	0
2019-02-07 22:06:00	2019-02-07	664	0
2019-02-07 22:08:00	2019-02-07	665	0
2019-02-07 22:10:00	2019-02-07	666	0
2019-02-07 22:12:00	2019-02-07	667	0
2019-02-07 22:14:00	2019-02-07	668	0
2019-02-07 22:16:00	2019-02-07	669	0
2019-02-07 22:18:00	2019-02-07	670	0
2019-02-07 22:20:00	2019-02-07	671	0
2019-02-07 22:22:00	2019-02-07	672	0
2019-02-07 22:24:00	2019-02-07	673	0
2019-02-07 22:26:00	2019-02-07	674	0
2019-02-07 22:28:00	2019-02-07	675	0
2019-02-07 22:30:00	2019-02-07	676	0
2019-02-07 22:32:00	2019-02-07	677	0
2019-02-07 22:34:00	2019-02-07	678	0
2019-02-07 22:36:00	2019-02-07	679	0
2019-02-07 22:38:00	2019-02-07	680	0
2019-02-07 22:40:00	2019-02-07	681	0
2019-02-07 22:42:00	2019-02-07	682	0
2019-02-07 22:44:00	2019-02-07	683	0
2019-02-07 22:46:00	2019-02-07	684	0
2019-02-07 22:48:00	2019-02-07	685	0
2019-02-07 22:50:00	2019-02-07	686	0
2019-02-07 22:52:00	2019-02-07	687	0
2019-02-07 22:54:00	2019-02-07	688	0
2019-02-07 22:56:00	2019-02-07	689	0
2019-02-07 22:58:00	2019-02-07	690	0
2019-02-07 23:00:00	2019-02-07	691	0
2019-02-07 23:02:00	2019-02-07	692	0
2019-02-07 23:04:00	2019-02-07	693	0
2019-02-07 23:06:00	2019-02-07	694	0
2019-02-07 23:08:00	2019-02-07	695	0
2019-02-07 23:10:00	2019-02-07	696	0
2019-02-07 23:12:00	2019-02-07	697	0
2019-02-07 23:14:00	2019-02-07	698	0
2019-02-07 23:16:00	2019-02-07	699	0
2019-02-07 23:18:00	2019-02-07	700	0
2019-02-07 23:20:00	2019-02-07	701	0
2019-02-07 23:22:00	2019-02-07	702	0
2019-02-07 23:24:00	2019-02-07	703	0
2019-02-07 23:26:00	2019-02-07	704	0
2019-02-07 23:28:00	2019-02-07	705	0
2019-02-07 23:30:00	2019-02-07	706	0
2019-02-07 23:32:00	2019-02-07	707	0
2019-02-07 23:34:00	2019-02-07	708	0
2019-02-07 23:36:00	2019-02-07	709	0
2019-02-07 23:38:00	2019-02-07	710	0
2019-02-07 23:40:00	2019-02-07	711	0
2019-02-07 23:42:00	2019-02-07	712	0
2019-02-07 23:44:00	2019-02-07	713	0
2019-02-07 23:46:00	2019-02-07	714	0
2019-02-07 23:48:00	2019-02-07	715	0
2019-02-07 23:50:00	2019-02-07	716	0
2019-02-07 23:52:00	2019-02-07	717	0
2019-02-07 23:54:00	2019-02-07	718	0
2019-02-07 23:56:00	2019-02-07	719	0
2019-02-07 23:58:00	2019-02-07	720	0
2019-02-08 00:00:00	2019-02-08	1	0
2019-02-08 00:02:00	2019-02-08	2	0
2019-02-08 00:04:00	2019-02-08	3	0
2019-02-08 00:06:00	2019-02-08	4	0
2019-02-08 00:08:00	2019-02-08	5	0
2019-02-08 00:10:00	2019-02-08	6	0
2019-02-08 00:12:00	2019-02-08	7	0
2019-02-08 00:14:00	2019-02-08	8	0
2019-02-08 00:16:00	2019-02-08	9	0
2019-02-08 00:18:00	2019-02-08	10	0
2019-02-08 00:20:00	2019-02-08	11	0
2019-02-08 00:22:00	2019-02-08	12	0
2019-02-08 00:24:00	2019-02-08	13	0
2019-02-08 00:26:00	2019-02-08	14	0
2019-02-08 00:28:00	2019-02-08	15	0
2019-02-08 00:30:00	2019-02-08	16	0
2019-02-08 00:32:00	2019-02-08	17	0
2019-02-08 00:34:00	2019-02-08	18	0
2019-02-08 00:36:00	2019-02-08	19	0
2019-02-08 00:38:00	2019-02-08	20	0
2019-02-08 00:40:00	2019-02-08	21	0
2019-02-08 00:42:00	2019-02-08	22	0
2019-02-08 00:44:00	2019-02-08	23	0
2019-02-08 00:46:00	2019-02-08	24	0
2019-02-08 00:48:00	2019-02-08	25	0
2019-02-08 00:50:00	2019-02-08	26	0
2019-02-08 00:52:00	2019-02-08	27	0
2019-02-08 00:54:00	2019-02-08	28	0
2019-02-08 00:56:00	2019-02-08	29	0
2019-02-08 00:58:00	2019-02-08	30	0
2019-02-08 01:00:00	2019-02-08	31	0
2019-02-08 01:02:00	2019-02-08	32	0
2019-02-08 01:04:00	2019-02-08	33	0
2019-02-08 01:06:00	2019-02-08	34	0
2019-02-08 01:08:00	2019-02-08	35	0
2019-02-08 01:10:00	2019-02-08	36	0
2019-02-08 01:12:00	2019-02-08	37	0
2019-02-08 01:14:00	2019-02-08	38	0
2019-02-08 01:16:00	2019-02-08	39	0
2019-02-08 01:18:00	2019-02-08	40	0
2019-02-08 01:20:00	2019-02-08	41	0
2019-02-08 01:22:00	2019-02-08	42	0
2019-02-08 01:24:00	2019-02-08	43	0
2019-02-08 01:26:00	2019-02-08	44	0
2019-02-08 01:28:00	2019-02-08	45	0
2019-02-08 01:30:00	2019-02-08	46	0
2019-02-08 01:32:00	2019-02-08	47	0
2019-02-08 01:34:00	2019-02-08	48	0
2019-02-08 01:36:00	2019-02-08	49	0
2019-02-08 01:38:00	2019-02-08	50	0
2019-02-08 01:40:00	2019-02-08	51	0
2019-02-08 01:42:00	2019-02-08	52	0
2019-02-08 01:44:00	2019-02-08	53	0
2019-02-08 01:46:00	2019-02-08	54	0
2019-02-08 01:48:00	2019-02-08	55	0
2019-02-08 01:50:00	2019-02-08	56	0
2019-02-08 01:52:00	2019-02-08	57	0
2019-02-08 01:54:00	2019-02-08	58	0
2019-02-08 01:56:00	2019-02-08	59	0
2019-02-08 01:58:00	2019-02-08	60	0
2019-02-08 02:00:00	2019-02-08	61	0
2019-02-08 02:02:00	2019-02-08	62	0
2019-02-08 02:04:00	2019-02-08	63	0
2019-02-08 02:06:00	2019-02-08	64	0
2019-02-08 02:08:00	2019-02-08	65	0
2019-02-08 02:10:00	2019-02-08	66	0
2019-02-08 02:12:00	2019-02-08	67	0
2019-02-08 02:14:00	2019-02-08	68	0
2019-02-08 02:16:00	2019-02-08	69	0
2019-02-08 02:18:00	2019-02-08	70	0
2019-02-08 02:20:00	2019-02-08	71	0
2019-02-08 02:22:00	2019-02-08	72	0
2019-02-08 02:24:00	2019-02-08	73	0
2019-02-08 02:26:00	2019-02-08	74	0
2019-02-08 02:28:00	2019-02-08	75	0
2019-02-08 02:30:00	2019-02-08	76	0
2019-02-08 02:32:00	2019-02-08	77	0
2019-02-08 02:34:00	2019-02-08	78	0
2019-02-08 02:36:00	2019-02-08	79	0
2019-02-08 02:38:00	2019-02-08	80	0
2019-02-08 02:40:00	2019-02-08	81	0
2019-02-08 02:42:00	2019-02-08	82	0
2019-02-08 02:44:00	2019-02-08	83	0
2019-02-08 02:46:00	2019-02-08	84	0
2019-02-08 02:48:00	2019-02-08	85	0
2019-02-08 02:50:00	2019-02-08	86	0
2019-02-08 02:52:00	2019-02-08	87	0
2019-02-08 02:54:00	2019-02-08	88	0
2019-02-08 02:56:00	2019-02-08	89	0
2019-02-08 02:58:00	2019-02-08	90	0
2019-02-08 03:00:00	2019-02-08	91	0
2019-02-08 03:02:00	2019-02-08	92	0
2019-02-08 03:04:00	2019-02-08	93	0
2019-02-08 03:06:00	2019-02-08	94	0
2019-02-08 03:08:00	2019-02-08	95	0
2019-02-08 03:10:00	2019-02-08	96	0
2019-02-08 03:12:00	2019-02-08	97	0
2019-02-08 03:14:00	2019-02-08	98	0
2019-02-08 03:16:00	2019-02-08	99	0
2019-02-08 03:18:00	2019-02-08	100	0
2019-02-08 03:20:00	2019-02-08	101	0
2019-02-08 03:22:00	2019-02-08	102	0
2019-02-08 03:24:00	2019-02-08	103	0
2019-02-08 03:26:00	2019-02-08	104	0
2019-02-08 03:28:00	2019-02-08	105	0
2019-02-08 03:30:00	2019-02-08	106	0
2019-02-08 03:32:00	2019-02-08	107	0
2019-02-08 03:34:00	2019-02-08	108	0
2019-02-08 03:36:00	2019-02-08	109	0
2019-02-08 03:38:00	2019-02-08	110	0
2019-02-08 03:40:00	2019-02-08	111	0
2019-02-08 03:42:00	2019-02-08	112	0
2019-02-08 03:44:00	2019-02-08	113	0
2019-02-08 03:46:00	2019-02-08	114	0
2019-02-08 03:48:00	2019-02-08	115	0
2019-02-08 03:50:00	2019-02-08	116	0
2019-02-08 03:52:00	2019-02-08	117	0
2019-02-08 03:54:00	2019-02-08	118	0
2019-02-08 03:56:00	2019-02-08	119	0
2019-02-08 03:58:00	2019-02-08	120	0
2019-02-08 04:00:00	2019-02-08	121	0
2019-02-08 04:02:00	2019-02-08	122	0
2019-02-08 04:04:00	2019-02-08	123	0
2019-02-08 04:06:00	2019-02-08	124	0
2019-02-08 04:08:00	2019-02-08	125	0
2019-02-08 04:10:00	2019-02-08	126	0
2019-02-08 04:12:00	2019-02-08	127	0
2019-02-08 04:14:00	2019-02-08	128	0
2019-02-08 04:16:00	2019-02-08	129	0
2019-02-08 04:18:00	2019-02-08	130	0
2019-02-08 04:20:00	2019-02-08	131	0
2019-02-08 04:22:00	2019-02-08	132	0
2019-02-08 04:24:00	2019-02-08	133	0
2019-02-08 04:26:00	2019-02-08	134	0
2019-02-08 04:28:00	2019-02-08	135	0
2019-02-08 04:30:00	2019-02-08	136	0
2019-02-08 04:32:00	2019-02-08	137	0
2019-02-08 04:34:00	2019-02-08	138	0
2019-02-08 04:36:00	2019-02-08	139	0
2019-02-08 04:38:00	2019-02-08	140	0
2019-02-08 04:40:00	2019-02-08	141	0
2019-02-08 04:42:00	2019-02-08	142	0
2019-02-08 04:44:00	2019-02-08	143	0
2019-02-08 04:46:00	2019-02-08	144	0
2019-02-08 04:48:00	2019-02-08	145	0
2019-02-08 04:50:00	2019-02-08	146	0
2019-02-08 04:52:00	2019-02-08	147	0
2019-02-08 04:54:00	2019-02-08	148	0
2019-02-08 04:56:00	2019-02-08	149	0
2019-02-08 04:58:00	2019-02-08	150	0
2019-02-08 05:00:00	2019-02-08	151	0
2019-02-08 05:02:00	2019-02-08	152	0
2019-02-08 05:04:00	2019-02-08	153	0
2019-02-08 05:06:00	2019-02-08	154	0
2019-02-08 05:08:00	2019-02-08	155	0
2019-02-08 05:10:00	2019-02-08	156	0
2019-02-08 05:12:00	2019-02-08	157	0
2019-02-08 05:14:00	2019-02-08	158	0
2019-02-08 05:16:00	2019-02-08	159	0
2019-02-08 05:18:00	2019-02-08	160	0
2019-02-08 05:20:00	2019-02-08	161	0
2019-02-08 05:22:00	2019-02-08	162	0
2019-02-08 05:24:00	2019-02-08	163	0
2019-02-08 05:26:00	2019-02-08	164	0
2019-02-08 05:28:00	2019-02-08	165	0
2019-02-08 05:30:00	2019-02-08	166	0
2019-02-08 05:32:00	2019-02-08	167	0
2019-02-08 05:34:00	2019-02-08	168	0
2019-02-08 05:36:00	2019-02-08	169	0
2019-02-08 05:38:00	2019-02-08	170	0
2019-02-08 05:40:00	2019-02-08	171	0
2019-02-08 05:42:00	2019-02-08	172	0
2019-02-08 05:44:00	2019-02-08	173	0
2019-02-08 05:46:00	2019-02-08	174	0
2019-02-08 05:48:00	2019-02-08	175	0
2019-02-08 05:50:00	2019-02-08	176	0
2019-02-08 05:52:00	2019-02-08	177	0
2019-02-08 05:54:00	2019-02-08	178	0
2019-02-08 05:56:00	2019-02-08	179	0
2019-02-08 05:58:00	2019-02-08	180	0
2019-02-08 06:00:00	2019-02-08	181	0
2019-02-08 06:02:00	2019-02-08	182	0
2019-02-08 06:04:00	2019-02-08	183	0
2019-02-08 06:06:00	2019-02-08	184	0
2019-02-08 06:08:00	2019-02-08	185	0
2019-02-08 06:10:00	2019-02-08	186	0
2019-02-08 06:12:00	2019-02-08	187	0
2019-02-08 06:14:00	2019-02-08	188	0
2019-02-08 06:16:00	2019-02-08	189	0
2019-02-08 06:18:00	2019-02-08	190	0
2019-02-08 06:20:00	2019-02-08	191	0
2019-02-08 06:22:00	2019-02-08	192	0
2019-02-08 06:24:00	2019-02-08	193	0
2019-02-08 06:26:00	2019-02-08	194	0
2019-02-08 06:28:00	2019-02-08	195	0
2019-02-08 06:30:00	2019-02-08	196	0
2019-02-08 06:32:00	2019-02-08	197	0
2019-02-08 06:34:00	2019-02-08	198	0
2019-02-08 06:36:00	2019-02-08	199	0
2019-02-08 06:38:00	2019-02-08	200	0
2019-02-08 06:40:00	2019-02-08	201	0
2019-02-08 06:42:00	2019-02-08	202	0
2019-02-08 06:44:00	2019-02-08	203	0
2019-02-08 06:46:00	2019-02-08	204	0
2019-02-08 06:48:00	2019-02-08	205	0
2019-02-08 06:50:00	2019-02-08	206	0
2019-02-08 06:52:00	2019-02-08	207	0
2019-02-08 06:54:00	2019-02-08	208	0
2019-02-08 06:56:00	2019-02-08	209	0
2019-02-08 06:58:00	2019-02-08	210	0
2019-02-08 07:00:00	2019-02-08	211	0
2019-02-08 07:02:00	2019-02-08	212	0
2019-02-08 07:04:00	2019-02-08	213	0
2019-02-08 07:06:00	2019-02-08	214	0
2019-02-08 07:08:00	2019-02-08	215	0
2019-02-08 07:10:00	2019-02-08	216	0
2019-02-08 07:12:00	2019-02-08	217	0
2019-02-08 07:14:00	2019-02-08	218	0
2019-02-08 07:16:00	2019-02-08	219	0
2019-02-08 07:18:00	2019-02-08	220	0
2019-02-08 07:20:00	2019-02-08	221	0
2019-02-08 07:22:00	2019-02-08	222	0
2019-02-08 07:24:00	2019-02-08	223	0
2019-02-08 07:26:00	2019-02-08	224	0
2019-02-08 07:28:00	2019-02-08	225	0
2019-02-08 07:30:00	2019-02-08	226	0
2019-02-08 07:32:00	2019-02-08	227	0
2019-02-08 07:34:00	2019-02-08	228	0
2019-02-08 07:36:00	2019-02-08	229	0
2019-02-08 07:38:00	2019-02-08	230	0
2019-02-08 07:40:00	2019-02-08	231	0
2019-02-08 07:42:00	2019-02-08	232	0
2019-02-08 07:44:00	2019-02-08	233	0
2019-02-08 07:46:00	2019-02-08	234	0
2019-02-08 07:48:00	2019-02-08	235	0
2019-02-08 07:50:00	2019-02-08	236	0
2019-02-08 07:52:00	2019-02-08	237	0
2019-02-08 07:54:00	2019-02-08	238	0
2019-02-08 07:56:00	2019-02-08	239	0
2019-02-08 07:58:00	2019-02-08	240	0
2019-02-08 08:00:00	2019-02-08	241	0
2019-02-08 08:02:00	2019-02-08	242	0
2019-02-08 08:04:00	2019-02-08	243	0
2019-02-08 08:06:00	2019-02-08	244	0
2019-02-08 08:08:00	2019-02-08	245	0
2019-02-08 08:10:00	2019-02-08	246	0
2019-02-08 08:12:00	2019-02-08	247	0
2019-02-08 08:14:00	2019-02-08	248	0
2019-02-08 08:16:00	2019-02-08	249	0
2019-02-08 08:18:00	2019-02-08	250	0
2019-02-08 08:20:00	2019-02-08	251	0
2019-02-08 08:22:00	2019-02-08	252	0
2019-02-08 08:24:00	2019-02-08	253	0
2019-02-08 08:26:00	2019-02-08	254	0
2019-02-08 08:28:00	2019-02-08	255	0
2019-02-08 08:30:00	2019-02-08	256	0
2019-02-08 08:32:00	2019-02-08	257	0
2019-02-08 08:34:00	2019-02-08	258	0
2019-02-08 08:36:00	2019-02-08	259	0
2019-02-08 08:38:00	2019-02-08	260	0
2019-02-08 08:40:00	2019-02-08	261	0
2019-02-08 08:42:00	2019-02-08	262	0
2019-02-08 08:44:00	2019-02-08	263	0
2019-02-08 08:46:00	2019-02-08	264	0
2019-02-08 08:48:00	2019-02-08	265	0
2019-02-08 08:50:00	2019-02-08	266	0
2019-02-08 08:52:00	2019-02-08	267	0
2019-02-08 08:54:00	2019-02-08	268	0
2019-02-08 08:56:00	2019-02-08	269	0
2019-02-08 08:58:00	2019-02-08	270	0
2019-02-08 09:00:00	2019-02-08	271	0
2019-02-08 09:02:00	2019-02-08	272	1
2019-02-08 09:04:00	2019-02-08	273	1
2019-02-08 09:06:00	2019-02-08	274	1
2019-02-08 09:08:00	2019-02-08	275	1
2019-02-08 09:10:00	2019-02-08	276	1
2019-02-08 09:12:00	2019-02-08	277	1
2019-02-08 09:14:00	2019-02-08	278	1
2019-02-08 09:16:00	2019-02-08	279	1
2019-02-08 09:18:00	2019-02-08	280	1
2019-02-08 09:20:00	2019-02-08	281	1
2019-02-08 09:22:00	2019-02-08	282	1
2019-02-08 09:24:00	2019-02-08	283	1
2019-02-08 09:26:00	2019-02-08	284	1
2019-02-08 09:28:00	2019-02-08	285	1
2019-02-08 09:30:00	2019-02-08	286	1
2019-02-08 09:32:00	2019-02-08	287	1
2019-02-08 09:34:00	2019-02-08	288	1
2019-02-08 09:36:00	2019-02-08	289	1
2019-02-08 09:38:00	2019-02-08	290	1
2019-02-08 09:40:00	2019-02-08	291	1
2019-02-08 09:42:00	2019-02-08	292	1
2019-02-08 09:44:00	2019-02-08	293	1
2019-02-08 09:46:00	2019-02-08	294	1
2019-02-08 09:48:00	2019-02-08	295	1
2019-02-08 09:50:00	2019-02-08	296	1
2019-02-08 09:52:00	2019-02-08	297	1
2019-02-08 09:54:00	2019-02-08	298	1
2019-02-08 09:56:00	2019-02-08	299	1
2019-02-08 09:58:00	2019-02-08	300	1
2019-02-08 10:00:00	2019-02-08	301	1
2019-02-08 10:02:00	2019-02-08	302	1
2019-02-08 10:04:00	2019-02-08	303	1
2019-02-08 10:06:00	2019-02-08	304	1
2019-02-08 10:08:00	2019-02-08	305	1
2019-02-08 10:10:00	2019-02-08	306	1
2019-02-08 10:12:00	2019-02-08	307	1
2019-02-08 10:14:00	2019-02-08	308	1
2019-02-08 10:16:00	2019-02-08	309	1
2019-02-08 10:18:00	2019-02-08	310	1
2019-02-08 10:20:00	2019-02-08	311	1
2019-02-08 10:22:00	2019-02-08	312	1
2019-02-08 10:24:00	2019-02-08	313	1
2019-02-08 10:26:00	2019-02-08	314	1
2019-02-08 10:28:00	2019-02-08	315	1
2019-02-08 10:30:00	2019-02-08	316	1
2019-02-08 10:32:00	2019-02-08	317	1
2019-02-08 10:34:00	2019-02-08	318	1
2019-02-08 10:36:00	2019-02-08	319	1
2019-02-08 10:38:00	2019-02-08	320	1
2019-02-08 10:40:00	2019-02-08	321	1
2019-02-08 10:42:00	2019-02-08	322	1
2019-02-08 10:44:00	2019-02-08	323	1
2019-02-08 10:46:00	2019-02-08	324	1
2019-02-08 10:48:00	2019-02-08	325	1
2019-02-08 10:50:00	2019-02-08	326	1
2019-02-08 10:52:00	2019-02-08	327	1
2019-02-08 10:54:00	2019-02-08	328	1
2019-02-08 10:56:00	2019-02-08	329	1
2019-02-08 10:58:00	2019-02-08	330	1
2019-02-08 11:00:00	2019-02-08	331	1
2019-02-08 11:02:00	2019-02-08	332	1
2019-02-08 11:04:00	2019-02-08	333	1
2019-02-08 11:06:00	2019-02-08	334	1
2019-02-08 11:08:00	2019-02-08	335	1
2019-02-08 11:10:00	2019-02-08	336	1
2019-02-08 11:12:00	2019-02-08	337	1
2019-02-08 11:14:00	2019-02-08	338	1
2019-02-08 11:16:00	2019-02-08	339	1
2019-02-08 11:18:00	2019-02-08	340	1
2019-02-08 11:20:00	2019-02-08	341	1
2019-02-08 11:22:00	2019-02-08	342	1
2019-02-08 11:24:00	2019-02-08	343	1
2019-02-08 11:26:00	2019-02-08	344	1
2019-02-08 11:28:00	2019-02-08	345	1
2019-02-08 11:30:00	2019-02-08	346	1
2019-02-08 11:32:00	2019-02-08	347	1
2019-02-08 11:34:00	2019-02-08	348	1
2019-02-08 11:36:00	2019-02-08	349	1
2019-02-08 11:38:00	2019-02-08	350	1
2019-02-08 11:40:00	2019-02-08	351	1
2019-02-08 11:42:00	2019-02-08	352	1
2019-02-08 11:44:00	2019-02-08	353	1
2019-02-08 11:46:00	2019-02-08	354	1
2019-02-08 11:48:00	2019-02-08	355	1
2019-02-08 11:50:00	2019-02-08	356	1
2019-02-08 11:52:00	2019-02-08	357	1
2019-02-08 11:54:00	2019-02-08	358	1
2019-02-08 11:56:00	2019-02-08	359	1
2019-02-08 11:58:00	2019-02-08	360	1
2019-02-08 12:00:00	2019-02-08	361	1
2019-02-08 12:02:00	2019-02-08	362	1
2019-02-08 12:04:00	2019-02-08	363	1
2019-02-08 12:06:00	2019-02-08	364	1
2019-02-08 12:08:00	2019-02-08	365	1
2019-02-08 12:10:00	2019-02-08	366	1
2019-02-08 12:12:00	2019-02-08	367	1
2019-02-08 12:14:00	2019-02-08	368	1
2019-02-08 12:16:00	2019-02-08	369	1
